code	name	description	keywords	knowledge_type_code	stem_element	course_code	grade_code	week_code	prompt_ready
SIO_IT_CNTT_UDPM_04	Tạo và chỉnh sửa biểu đồ trong bảng tính	Tạo và chỉnh sửa được biểu đồ từ dữ liệu cho trước trong bảng tính.	bảng tính, biểu đồ, tạo biểu đồ, chỉnh sửa	PROCEDURAL	T	TIN_HOC	G7	W19	"Mã LO: SIO_IT_CNTT_UDPM_04
Tên: Tạo và chỉnh sửa biểu đồ trong bảng tính
Mô tả: Tạo và chỉnh sửa được biểu đồ từ dữ liệu cho trước trong bảng tính.
Từ khóa: bảng tính, biểu đồ, tạo biểu đồ, chỉnh sửa
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W19"
SIO_IT_CNTT_UDPM_05	Sử dụng mẫu và tạo bài trình chiếu đơn giản	Sử dụng được mẫu (template) có sẵn và tạo được bài trình chiếu đơn giản.	bài trình chiếu, mẫu, template, tạo bài	PROCEDURAL	T	TIN_HOC	G7	W25	"Mã LO: SIO_IT_CNTT_UDPM_05
Tên: Sử dụng mẫu và tạo bài trình chiếu đơn giản
Mô tả: Sử dụng được mẫu (template) có sẵn và tạo được bài trình chiếu đơn giản.
Từ khóa: bài trình chiếu, mẫu, template, tạo bài
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W25"
SIO_IT_CNTT_UDPM_06	Sử dụng cấu trúc phân cấp trong bài trình chiếu	Sử dụng được cấu trúc phân cấp (danh sách đa cấp) trong bài trình chiếu.	bài trình chiếu, cấu trúc phân cấp, danh sách đa cấp	PROCEDURAL	T	TIN_HOC	G7	W25	"Mã LO: SIO_IT_CNTT_UDPM_06
Tên: Sử dụng cấu trúc phân cấp trong bài trình chiếu
Mô tả: Sử dụng được cấu trúc phân cấp (danh sách đa cấp) trong bài trình chiếu.
Từ khóa: bài trình chiếu, cấu trúc phân cấp, danh sách đa cấp
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W25"
SIO_IT_CNTT_UDPM_07	Đưa đối tượng đa phương tiện vào bài trình chiếu	Đưa được vào bài trình chiếu các đối tượng đa phương tiện như âm thanh, video.	bài trình chiếu, đa phương tiện, âm thanh, video	PROCEDURAL	T	TIN_HOC	G7	W28	"Mã LO: SIO_IT_CNTT_UDPM_07
Tên: Đưa đối tượng đa phương tiện vào bài trình chiếu
Mô tả: Đưa được vào bài trình chiếu các đối tượng đa phương tiện như âm thanh, video.
Từ khóa: bài trình chiếu, đa phương tiện, âm thanh, video
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W28"
SIO_IT_CNTT_UDPM_08	Tạo hiệu ứng trong bài trình chiếu	Tạo được hiệu ứng chuyển động cho các đối tượng và hiệu ứng chuyển trang trong bài trình chiếu.	bài trình chiếu, hiệu ứng, chuyển động, chuyển trang	PROCEDURAL	T	TIN_HOC	G7	W28	"Mã LO: SIO_IT_CNTT_UDPM_08
Tên: Tạo hiệu ứng trong bài trình chiếu
Mô tả: Tạo được hiệu ứng chuyển động cho các đối tượng và hiệu ứng chuyển trang trong bài trình chiếu.
Từ khóa: bài trình chiếu, hiệu ứng, chuyển động, chuyển trang
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W28"
SIO_IT_CNTT_UDPM_09	Trình bày được bài trình chiếu	Trình bày được bài trình chiếu trong một ngữ cảnh cụ thể (ví dụ: báo cáo dự án học tập).	trình bày, bài trình chiếu, báo cáo, dự án	PROCEDURAL	T	TIN_HOC	G7	W29	"Mã LO: SIO_IT_CNTT_UDPM_09
Tên: Trình bày được bài trình chiếu
Mô tả: Trình bày được bài trình chiếu trong một ngữ cảnh cụ thể (ví dụ: báo cáo dự án học tập).
Từ khóa: trình bày, bài trình chiếu, báo cáo, dự án
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G7
Tuần: W29"
CIO_IT_CNTT_LTB	Làm quen với ngôn ngữ lập trình bậc cao	Làm quen được với một ngôn ngữ lập trình bậc cao và môi trường lập trình trực quan.	lập trình, ngôn ngữ bậc cao, scratch, python, môi trường lập trình	CONCEPT	T	TIN_HOC	G7	W30	"Mã LO: CIO_IT_CNTT_LTB
Tên: Làm quen với ngôn ngữ lập trình bậc cao
Mô tả: Làm quen được với một ngôn ngữ lập trình bậc cao và môi trường lập trình trực quan.
Từ khóa: lập trình, ngôn ngữ bậc cao, scratch, python, môi trường lập trình
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G7
Tuần: W30"
SIO_IT_CNTT_LTB_01	Làm quen với một ngôn ngữ lập trình bậc cao	Làm quen được với một ngôn ngữ lập trình bậc cao (ví dụ: Scratch, Python).	lập trình, ngôn ngữ bậc cao, scratch, python	CONCEPT	T	TIN_HOC	G7	W30	"Mã LO: SIO_IT_CNTT_LTB_01
Tên: Làm quen với một ngôn ngữ lập trình bậc cao
Mô tả: Làm quen được với một ngôn ngữ lập trình bậc cao (ví dụ: Scratch, Python).
Từ khóa: lập trình, ngôn ngữ bậc cao, scratch, python
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G7
Tuần: W30"
SIO_IT_CNTT_LTB_02	Làm quen với môi trường lập trình trực quan	Làm quen được với môi trường lập trình trực quan.	môi trường lập trình, trực quan, IDE, Scratch	CONCEPT	T	TIN_HOC	G7	W30	"Mã LO: SIO_IT_CNTT_LTB_02
Tên: Làm quen với môi trường lập trình trực quan
Mô tả: Làm quen được với môi trường lập trình trực quan.
Từ khóa: môi trường lập trình, trực quan, IDE, Scratch
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G7
Tuần: W30"
CIO_IT_CNTT_NNTH	Tìm hiểu về nghề nghiệp trong lĩnh vực Tin học	Tìm hiểu được về một số nghề nghiệp phổ biến thuộc lĩnh vực Tin học.	nghề nghiệp, tin học, lĩnh vực, phổ biến	CONCEPT	T	TIN_HOC	G7	W35	"Mã LO: CIO_IT_CNTT_NNTH
Tên: Tìm hiểu về nghề nghiệp trong lĩnh vực Tin học
Mô tả: Tìm hiểu được về một số nghề nghiệp phổ biến thuộc lĩnh vực Tin học.
Từ khóa: nghề nghiệp, tin học, lĩnh vực, phổ biến
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G7
Tuần: W35"
SIO_IT_CNTT_NNTH_01	Tìm hiểu về một số nghề nghiệp Tin học	Tìm hiểu được về một số nghề nghiệp phổ biến thuộc lĩnh vực Tin học.	nghề nghiệp, tin học, lập trình viên, quản trị mạng	CONCEPT	T	TIN_HOC	G7	W35	"Mã LO: SIO_IT_CNTT_NNTH_01
Tên: Tìm hiểu về một số nghề nghiệp Tin học
Mô tả: Tìm hiểu được về một số nghề nghiệp phổ biến thuộc lĩnh vực Tin học.
Từ khóa: nghề nghiệp, tin học, lập trình viên, quản trị mạng
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G7
Tuần: W35"
ULO_MATH_SDA	Hiểu và vận dụng kiến thức về Số và Đại số	Phát triển khả năng tính toán, vận dụng các tính chất của các tập hợp số (hữu tỉ, thực) và làm quen với các khái niệm cơ bản của đại số.	số học, đại số, số hữu tỉ, số thực, biểu thức đại số, đa thức	PROCEDURAL	M	TOAN	G7	W34	"Mã LO: ULO_MATH_SDA
Tên: Hiểu và vận dụng kiến thức về Số và Đại số
Mô tả: Phát triển khả năng tính toán, vận dụng các tính chất của các tập hợp số (hữu tỉ, thực) và làm quen với các khái niệm cơ bản của đại số.
Từ khóa: số học, đại số, số hữu tỉ, số thực, biểu thức đại số, đa thức
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W34"
CIO_MATH_SDA_SHT	Thực hiện các phép tính với số hữu tỉ	Hiểu và thực hiện thành thạo các phép tính với số hữu tỉ, bao gồm lũy thừa, và giải quyết các vấn đề thực tiễn liên quan.	số hữu tỉ, phép tính, cộng, trừ, nhân, chia, lũy thừa, tính toán	PROCEDURAL	M	TOAN	G7	W7	"Mã LO: CIO_MATH_SDA_SHT
Tên: Thực hiện các phép tính với số hữu tỉ
Mô tả: Hiểu và thực hiện thành thạo các phép tính với số hữu tỉ, bao gồm lũy thừa, và giải quyết các vấn đề thực tiễn liên quan.
Từ khóa: số hữu tỉ, phép tính, cộng, trừ, nhân, chia, lũy thừa, tính toán
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W7"
SIO_MATH_SDA_SHT_01	Nhận biết tập hợp các số hữu tỉ	Nhận biết được số hữu tỉ và tập hợp các số hữu tỉ (Q).	số hữu tỉ, tập hợp Q, phân số	CONCEPT	M	TOAN	G7	W1	"Mã LO: SIO_MATH_SDA_SHT_01
Tên: Nhận biết tập hợp các số hữu tỉ
Mô tả: Nhận biết được số hữu tỉ và tập hợp các số hữu tỉ (Q).
Từ khóa: số hữu tỉ, tập hợp Q, phân số
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W1"
SIO_MATH_SDA_SHT_02	Nhận biết số đối, giá trị tuyệt đối của số hữu tỉ	Nhận biết được số đối của một số hữu tỉ, giá trị tuyệt đối của một số hữu tỉ.	số đối, giá trị tuyệt đối, số hữu tỉ	CONCEPT	M	TOAN	G7	W1	"Mã LO: SIO_MATH_SDA_SHT_02
Tên: Nhận biết số đối, giá trị tuyệt đối của số hữu tỉ
Mô tả: Nhận biết được số đối của một số hữu tỉ, giá trị tuyệt đối của một số hữu tỉ.
Từ khóa: số đối, giá trị tuyệt đối, số hữu tỉ
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W1"
SIO_MATH_SDA_SHT_03	So sánh hai số hữu tỉ	Nhận biết được thứ tự trong tập hợp các số hữu tỉ và so sánh được hai số hữu tỉ.	so sánh, thứ tự, số hữu tỉ	PROCEDURAL	M	TOAN	G7	W1	"Mã LO: SIO_MATH_SDA_SHT_03
Tên: So sánh hai số hữu tỉ
Mô tả: Nhận biết được thứ tự trong tập hợp các số hữu tỉ và so sánh được hai số hữu tỉ.
Từ khóa: so sánh, thứ tự, số hữu tỉ
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W1"
SIO_MATH_SDA_SHT_04	Thực hiện 4 phép tính với số hữu tỉ	Thực hiện được các phép tính cộng, trừ, nhân, chia trong tập hợp các số hữu tỉ.	cộng, trừ, nhân, chia, số hữu tỉ	PROCEDURAL	M	TOAN	G7	W3	"Mã LO: SIO_MATH_SDA_SHT_04
Tên: Thực hiện 4 phép tính với số hữu tỉ
Mô tả: Thực hiện được các phép tính cộng, trừ, nhân, chia trong tập hợp các số hữu tỉ.
Từ khóa: cộng, trừ, nhân, chia, số hữu tỉ
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W3"
SIO_MATH_SDA_SHT_05	Mô tả phép tính luỹ thừa của một số hữu tỉ	Mô tả được phép tính luỹ thừa với số mũ tự nhiên của một số hữu tỉ.	lũy thừa, số mũ tự nhiên, số hữu tỉ	CONCEPT	M	TOAN	G7	W5	"Mã LO: SIO_MATH_SDA_SHT_05
Tên: Mô tả phép tính luỹ thừa của một số hữu tỉ
Mô tả: Mô tả được phép tính luỹ thừa với số mũ tự nhiên của một số hữu tỉ.
Từ khóa: lũy thừa, số mũ tự nhiên, số hữu tỉ
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W5"
SIO_MATH_SDA_SHT_06	Vận dụng các tính chất của phép tính luỹ thừa	Vận dụng được các tính chất của phép tính luỹ thừa (tích và thương của hai luỹ thừa cùng cơ số, luỹ thừa của luỹ thừa).	tính chất, lũy thừa, cùng cơ số, lũy thừa của lũy thừa	PROCEDURAL	M	TOAN	G7	W5	"Mã LO: SIO_MATH_SDA_SHT_06
Tên: Vận dụng các tính chất của phép tính luỹ thừa
Mô tả: Vận dụng được các tính chất của phép tính luỹ thừa (tích và thương của hai luỹ thừa cùng cơ số, luỹ thừa của luỹ thừa).
Từ khóa: tính chất, lũy thừa, cùng cơ số, lũy thừa của lũy thừa
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W5"
SIO_MATH_SDA_SHT_07	Mô tả thứ tự thực hiện phép tính và quy tắc chuyển vế	Mô tả được thứ tự thực hiện các phép tính, quy tắc dấu ngoặc, quy tắc chuyển vế trong tập hợp số hữu tỉ.	thứ tự thực hiện phép tính, quy tắc dấu ngoặc, quy tắc chuyển vế	CONCEPT	M	TOAN	G7	W6	"Mã LO: SIO_MATH_SDA_SHT_07
Tên: Mô tả thứ tự thực hiện phép tính và quy tắc chuyển vế
Mô tả: Mô tả được thứ tự thực hiện các phép tính, quy tắc dấu ngoặc, quy tắc chuyển vế trong tập hợp số hữu tỉ.
Từ khóa: thứ tự thực hiện phép tính, quy tắc dấu ngoặc, quy tắc chuyển vế
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W6"
SIO_MATH_SDA_SHT_08	Vận dụng các tính chất của phép cộng và nhân để tính hợp lí	Vận dụng được các tính chất giao hoán, kết hợp, phân phối của phép cộng và phép nhân để tính toán một cách hợp lí.	tính chất giao hoán, kết hợp, phân phối, tính hợp lí	PROCEDURAL	M	TOAN	G7	W7	"Mã LO: SIO_MATH_SDA_SHT_08
Tên: Vận dụng các tính chất của phép cộng và nhân để tính hợp lí
Mô tả: Vận dụng được các tính chất giao hoán, kết hợp, phân phối của phép cộng và phép nhân để tính toán một cách hợp lí.
Từ khóa: tính chất giao hoán, kết hợp, phân phối, tính hợp lí
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W7"
SIO_MATH_SDA_SHT_09	Giải quyết vấn đề thực tiễn gắn với số hữu tỉ	Giải quyết được một số vấn đề thực tiễn (đơn giản) gắn với các phép tính về số hữu tỉ.	vấn đề thực tiễn, số hữu tỉ, giải toán	PROCEDURAL	M	TOAN	G7	W7	"Mã LO: SIO_MATH_SDA_SHT_09
Tên: Giải quyết vấn đề thực tiễn gắn với số hữu tỉ
Mô tả: Giải quyết được một số vấn đề thực tiễn (đơn giản) gắn với các phép tính về số hữu tỉ.
Từ khóa: vấn đề thực tiễn, số hữu tỉ, giải toán
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W7"
CIO_MATH_SDA_ST	Hiểu về tập hợp số thực	Nhận biết được số vô tỉ, số thực, các khái niệm liên quan và thực hiện được ước lượng, làm tròn.	số thực, số vô tỉ, trục số thực, căn bậc hai, làm tròn	CONCEPT	M	TOAN	G7	W13	"Mã LO: CIO_MATH_SDA_ST
Tên: Hiểu về tập hợp số thực
Mô tả: Nhận biết được số vô tỉ, số thực, các khái niệm liên quan và thực hiện được ước lượng, làm tròn.
Từ khóa: số thực, số vô tỉ, trục số thực, căn bậc hai, làm tròn
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W13"
SIO_MATH_SDA_ST_01	Nhận biết được số vô tỉ và số thực	Nhận biết được số vô tỉ, số thực và tập hợp các số thực ®.	số vô tỉ, số thực, tập hợp R	CONCEPT	M	TOAN	G7	W13	"Mã LO: SIO_MATH_SDA_ST_01
Tên: Nhận biết được số vô tỉ và số thực
Mô tả: Nhận biết được số vô tỉ, số thực và tập hợp các số thực ®.
Từ khóa: số vô tỉ, số thực, tập hợp R
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W13"
SIO_MATH_SDA_ST_02	Nhận biết được trục số thực và các khái niệm liên quan	Nhận biết được trục số thực, số đối của một số thực, giá trị tuyệt đối của một số thực.	trục số thực, số đối, giá trị tuyệt đối, số thực	CONCEPT	M	TOAN	G7	W13	"Mã LO: SIO_MATH_SDA_ST_02
Tên: Nhận biết được trục số thực và các khái niệm liên quan
Mô tả: Nhận biết được trục số thực, số đối của một số thực, giá trị tuyệt đối của một số thực.
Từ khóa: trục số thực, số đối, giá trị tuyệt đối, số thực
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W13"
SIO_MATH_SDA_ST_03	Nhận biết được thứ tự trong tập hợp số thực	Nhận biết được thứ tự trong tập hợp các số thực.	thứ tự, so sánh, số thực	CONCEPT	M	TOAN	G7	W13	"Mã LO: SIO_MATH_SDA_ST_03
Tên: Nhận biết được thứ tự trong tập hợp số thực
Mô tả: Nhận biết được thứ tự trong tập hợp các số thực.
Từ khóa: thứ tự, so sánh, số thực
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W13"
SIO_MATH_SDA_ST_04	Thực hiện được ước lượng và làm tròn số	Thực hiện được ước lượng và làm tròn số căn cứ vào độ chính xác cho trước.	ước lượng, làm tròn, độ chính xác, số thập phân	PROCEDURAL	M	TOAN	G7	W10	"Mã LO: SIO_MATH_SDA_ST_04
Tên: Thực hiện được ước lượng và làm tròn số
Mô tả: Thực hiện được ước lượng và làm tròn số căn cứ vào độ chính xác cho trước.
Từ khóa: ước lượng, làm tròn, độ chính xác, số thập phân
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W10"
SIO_MATH_SDA_ST_05	Nhận biết được căn bậc hai số học	Nhận biết được căn bậc hai số học của một số không âm.	căn bậc hai số học, số không âm	CONCEPT	M	TOAN	G7	W11	"Mã LO: SIO_MATH_SDA_ST_05
Tên: Nhận biết được căn bậc hai số học
Mô tả: Nhận biết được căn bậc hai số học của một số không âm.
Từ khóa: căn bậc hai số học, số không âm
Loại kiến thức: CONCEPT
Môn học: TOAN
Lớp: G7
Tuần: W11"
SIO_MATH_SDA_ST_06	Tính được giá trị căn bậc hai số học bằng máy tính	Tính được giá trị (đúng hoặc gần đúng) căn bậc hai số học của một số nguyên dương bằng máy tính cầm tay.	căn bậc hai số học, tính toán, máy tính cầm tay	PROCEDURAL	M	TOAN	G7	W11	"Mã LO: SIO_MATH_SDA_ST_06
Tên: Tính được giá trị căn bậc hai số học bằng máy tính
Mô tả: Tính được giá trị (đúng hoặc gần đúng) căn bậc hai số học của một số nguyên dương bằng máy tính cầm tay.
Từ khóa: căn bậc hai số học, tính toán, máy tính cầm tay
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G7
Tuần: W11"
